COD_MUNICIPIO;NM_MUNICIPIO;UF;AGUA_ENCANADA_PRINCIPAL;NAO_POSSUI_AGUA_ENCANADA;NAO_POSSUI_LIGACAO_ESGOTO;NAO_TINHAM_BANHEIRO_NEM_SANITARIO;PERC_COLETA_LIXO;PERC_ACESSO_INTERNET;PERC_ALFA_15MAIS;QTD_FORM_SUP_EDUC;QTD_FORM_SUP;TX_CRESC_GEO;DENSIDADE_DEMO;INDICE_ENVELHECIMENTO;POP_PRETA;POP_PARDA;POP;PIB_BRUTO;PARTICIPACAO_PIB_UF;PARTICIPACAO_PIB_MESOREGIAO;TX_PESSOAS_PRETA_OU_PARDA;PIB_POR_HABITANTE;GINI;TX_HOMICIDIO;TX_SUICIDIO;EXPORTACAO_PERCAPITA;POUPANCA_PERCAPITA;ARRECADACAO_TOTAL_IMPOSTOS_PERCAPITA;DESP_CIENCIA_TEC_PERCAPITA;VALOR_TOTAL_BF_PERCAPITA;DESP_LEGISLATIVO_PERCAPITA;RECEITA_IPTU_PERCAPITA;COTA_PARTE_FPM_PERCAPITA;DESP_SAUDE_SANEAMENTO_PERCAPITA;OPERACOES_CREDITO_PERCAPITA;INDICADOR_REND_P_FUND;SAEB_MEDIA_FUND;IDEB_2021_FUND;INDICADOR_REND_P_ENS_MEDIO;SAEB_MEDIA_ENS_MEDIO;IDEB_2021_ENS_MEDIO
4321808;tres de maio;RS;85.05;8.09;3.43;NA;91.33;86.77;97.05;440;3868;0.41;59.12;133.09;349;3354;24916;1353671;0.23;1.12;0.148619361053139;54.3293867394445;0.5;0;12.04;79.944934981538;2.91121595963767;471.185273909275;NA;15.990207095842;98.1607384812972;228.925523358484;1314.47999076898;951.043375341146;8.18240397464529;0.998187;6.287735;6.3;0.912695;4.986484;4.6
4321832;tres forquilhas;RS;74.93;18.22;1.03;0.09;97.93;80.66;92.26;46;158;-0.45;12.7;138.61;184;136;2760;64218;0.01;0.03;0.115942028985507;23.2673913043478;0.41;0;0;NA;NA;85.7055190554565;NA;29.1764492753623;370.538380434783;NA;NA;2174.77682246377;NA;0.995521;5.707895;5.7;0.930874;-;-
4321857;tres palmeiras;RS;93.9;3.39;11.51;0.92;84.41;70.71;93.72;70;403;0.62;26.11;101.11;90;837;4716;178529;0.03;0.15;0.196564885496183;37.8560220525869;0.61;0;0;NA;0.253212240219466;177.543210318122;NA;27.4781594571671;160.276757845632;78.2994995759118;2976.33437659033;1819.26308100085;0.532343929813126;1;6.410204;6.4;0.937283;-;-
4321907;tres passos;RS;87;7.58;3.82;0.01;98.22;87.73;96.49;622;3300;0.5;94.59;132.46;436;3057;25436;1033028;0.18;0.85;0.137325051108665;40.6128322063217;0.45;11.79;39.31;1019.68289039157;2.99945488213379;399.900657988115;NA;17.3728966818682;76.430881821041;534.556180610159;1286.63639919799;1042.81529525083;8.42423350864888;0.996991;6.401529;6.4;0.933005;4.150622;3.9
4321956;trindade do sul;RS;79.94;14.99;1.73;0.11;87.8;82.02;93.11;180;868;2.25;28.15;97.41;311;2201;7556;351369;0.06;0.29;0.332451032292218;46.5019851773425;0.49;0;26.47;481.465590259396;0.376001150888142;224.606429866838;NA;15.6598729486501;156.000798041292;92.7339094759132;1857.64861169931;1440.29287453679;0.634603736799404;1;6.078561;6.1;0.962358;-;-
4322004;triunfo;RS;52.15;46.1;23.11;0.09;99.01;82.79;95.68;309;1941;0.53;33.63;98.04;1443;3270;27498;12982386;2.23;5.28;0.171394283220598;472.121099716343;0.44;10.91;14.55;NA;1.86967150756512;1858.52545892219;NA;29.9103571168812;447.409187940941;363.181558295149;1191.05329296676;2297.50095861517;3.72682665615405;0.924124;5.912026;5.5;0.708335;-;-
4322103;tucunduva;RS;97.18;2.51;5.25;NA;93.39;80.56;96.21;148;672;-0.52;30.59;216.02;74;862;5542;259330;0.04;0.21;0.168892096715987;46.793576326236;0.48;0;36.09;NA;1.79219150985038;245.338658776406;NA;13.4778058462649;179.885202093107;249.281946950559;2532.73058823529;1292.73321183688;8.57121192740141;0.974887;6.416725;6.3;0.976999;5.575079;5.4
4322152;tunas;RS;64.39;33.76;12.75;1.21;45.01;80.13;85.05;78;252;-1.47;16.94;113.4;169;576;3681;120844;0.02;0.1;0.202390654713393;32.8291225210541;0.47;0;54.33;NA;NA;130.484269879187;NA;45.5832654170062;205.919225753871;88.3875224123879;3812.89548763923;1671.93649280087;NA;1;6.918538;6.9;0.931884;-;-
4322186;tupanci do sul;RS;44.82;51.61;10.54;NA;75.36;84.14;94.05;28;126;-1.12;10.16;186.29;18;74;1374;94727;0.02;0.08;0.0669577874818049;68.9425036390102;0.5;0;0;NA;NA;175.23773652466;NA;14.901018922853;611.629112081514;33.2068413391557;8345.48015283843;2710.68749636099;NA;1;5.627497;5.6;-;-;-
4322202;tupancireta;RS;83.5;8.61;42.41;0.03;85.52;83.25;95.42;404;1867;-0.89;8.88;110.4;922;3947;20005;2052009;0.35;7.86;0.243389152711822;102.574806298425;0.57;24.99;10;1.12471882029493;1.37940073986087;452.345354823936;NA;39.5413146713322;194.009869532617;288.286713821545;1687.73962109473;1315.83002449388;12.4354682470166;0.999197;5.863192;5.9;0.847844;4.671733;4
4322251;tupandi;RS;89.41;3.8;28.34;NA;99.46;88.17;98.48;74;395;2.09;84.6;84.27;91;355;5029;533592;0.09;0.22;0.0886856233843707;106.103002585007;0.31;0;79.54;4225.09663949095;0.646426457379081;387.875092078982;1.97852455756612;4.12328494730563;113.789574468085;222.852994631139;2791.09026048916;2101.98897196262;1.99630527585743;0.959304;7.099112;6.8;0.855765;5.862799;5
4322301;tuparendi;RS;84.26;9.59;1.99;0.03;79.57;82.85;96.85;129;1052;-0.19;27.18;206.08;122;973;8363;383533;0.07;0.32;0.130933875403563;45.8606959225158;0.46;0;0;134.649527681454;1.72676797403845;253.39289823888;NA;10.2158316393639;103.62799832596;208.825551835466;1678.39207461437;1077.5856773885;7.61720137421522;1;6.306009;6.3;0.977352;-;-
4322327;turucu;RS;59.67;34.19;42.57;0.25;85.23;79.88;94.24;30;160;-0.25;13.48;141.45;155;293;3419;163726;0.03;0.39;0.131032465633226;47.8871014916642;0.48;0;29.25;4.60222287218485;NA;283.224475699616;NA;21.0590816028078;127.235235448962;71.0796080725358;4105.40886809008;2570.11144194209;NA;938;-;-;0.901142;-;-
4322343;ubiretama;RS;97.26;1.31;NA;NA;31.33;80.68;96.71;26;149;-1.17;15.84;204.55;6;85;1994;110732;0.02;0.09;0.0456369107321966;55.5325977933801;0.36;0;0;NA;NA;62.49868027332;NA;11.8465396188566;403.691775325978;40.0001554663992;7039.47480942828;2515.17484954865;NA;-;-;-;0.949737;-;-
4322350;uniao da serra;RS;54.36;12.39;2.06;NA;75.23;90.37;96.81;18;95;-1.98;8.92;332.84;14;78;1170;91173;0.02;0.12;0.0786324786324786;77.925641025641;0.37;0;0;NA;NA;168.047855525178;NA;0.00581196581196581;564.268641025641;39.6453418803419;11996.917025641;3541.73387179487;NA;-;-;-;1;5.905504;5.9
4322376;unistalda;RS;46.77;29.4;5.46;NA;69.6;78.84;93.82;38;154;-1.7;3.31;177.17;88;339;1995;149066;0.03;0.57;0.214035087719298;74.7197994987469;0.47;0;0;NA;NA;123.819606627933;NA;49.5779448621554;441.12098245614;66.0344812030075;7035.78592481203;2806.35448621554;NA;1;-;-;0.938497;-;-
4322400;uruguaiana;RS;92.06;5.39;88.89;0.17;96.59;87.37;97.13;2263;14415;-0.56;20.56;83.86;7128;28326;117210;3717091;0.64;12.72;0.302482723317123;31.7130876205102;0.57;17.06;11.09;81.3289736370617;1.22301307010218;339.587212299744;NA;31.39208258681;98.0094773483491;186.327290674857;718.525359269687;714.894798481358;4.84738413944642;0.989783;5.44477;5.4;0.867152;-;-
4322509;vacaria;RS;92.89;6.48;90.63;0.08;97.24;89.16;97.01;1183;7346;0.38;30.22;88.14;2782;16672;64197;3245665;0.56;4.33;0.303035967412807;50.5578921133386;0.51;38.94;17.13;416.235120021185;3.24129234581762;399.026109983683;NA;21.4024642896085;95.1694027758306;NA;NA;1393.59263610449;8.37516574976854;0.991553;5.858997;5.8;0.851016;-;-
4322525;vale verde;RS;68.08;26.2;14.45;NA;86.48;73.42;93.52;39;165;-0.27;9.55;157.49;112;287;3150;130452;0.02;0.05;0.126666666666667;41.4133333333333;0.45;0;0;NA;0.849536431895333;141.541857334236;NA;24.0844444444444;267.584777777778;79.1603492063492;4455.99775238095;1876.93790793651;0.861240722575873;0.841099;5.871092;4.9;0.95002;-;-
4322533;vale do sol;RS;73.28;17.24;9.45;0.29;91.76;78.88;95.01;62;375;-0.93;30.15;157.37;325;1351;9897;272712;0.05;0.65;0.16934424573103;27.5550166717187;0.45;0;40.42;149.545316762655;0.509587193984702;91.2196305174598;NA;14.8175204607457;110.015893705163;41.3787440638577;1899.34789128019;1131.99595230878;0.463437314295756;0.943107;6.208874;5.9;0.859437;5.432467;4.7
4322541;vale real;RS;92.09;2.92;43.75;NA;99.69;94.83;98.21;92;405;1.42;134.37;92.6;153;763;6058;198293;0.03;0.08;0.151205018157808;32.7324199405744;0.29;16.51;0;16.0658633212281;0.14617407657968;320.902186659599;NA;1.87256520303731;84.0153598547375;269.388803235391;2317.00114229119;1341.11715087488;0.443738424800809;0.948759;6.677596;6.3;0.900847;4.804035;4.3
4322558;vanini;RS;94.16;0.25;54.82;NA;95.94;89.97;95.11;63;233;0.08;30.88;191.93;66;261;2004;94775;0.02;0.08;0.163173652694611;47.2929141716567;0.35;0;0;NA;NA;159.719183601261;NA;6.42465069860279;307.100748502994;73.3167115768463;7004.18808383233;2837.63388722555;NA;1;6.093648;6.1;-;-;-
4322608;venancio aires;RS;80.26;14.94;57.76;0.07;94.45;83.39;96.35;1070;7686;0.35;89;128.84;3642;6290;68763;3732030;0.64;8.89;0.144438142605762;54.2738100431918;0.45;17.45;23.27;13821.3200122159;3.30326839242158;442.59329677504;NA;17.1444090571965;87.6013158239169;323.470664892457;884.550836932653;1329.85487020636;4.40287080245823;0.9634;6.651583;6.4;0.9365;5.393314;5.1
4322707;vera cruz;RS;94.92;3.81;62.62;0.04;97.32;84.93;96.94;387;2346;0.9;86.27;112.61;1733;3137;26710;826716;0.14;1.97;0.182328715836765;30.9515537251966;0.47;7.05;11.76;1100.76828903033;3.10128501883295;272.612622725368;NA;16.237251965556;89.6511048296518;163.491517783602;1226.19181767128;1145.38643654062;3.60648053191917;0.95333;6.437284;6.1;0.925524;4.998083;4.6
4322806;veranopolis;RS;91.75;1.31;85.08;NA;99.22;87.97;98.37;469;3667;0.43;83;157.6;622;2662;24021;1738702;0.3;2.32;0.1367137088381;72.3825819074976;0.47;4.16;8.33;1578.241247242;7.47459922025215;572.763350067945;NA;5.13296698721952;46.1240889221931;316.589030431706;1363.45628616627;1591.29573914491;9.3753427698978;0.992369;6.924256;6.9;0.799415;-;-
4322855;vespasiano correa;RS;89.72;2.96;2.18;NA;92.99;81.88;95.95;28;116;-0.68;16;241.6;8;75;1818;119439;0.02;0.28;0.0456545654565457;65.6980198019802;0.35;0;0;NA;NA;176.88882258015;NA;0.00167216721672167;377.782574257426;73.418795379538;7720.78818481848;3470.8500660066;NA;0.957397;6.926588;6.6;-;-;-
4322905;viadutos;RS;61.08;8.23;17.3;0.53;85.97;76.95;95.57;60;407;-0.89;17.79;229.11;87;491;4769;204581;0.04;0.17;0.121199412874817;42.8980918431537;0.42;0;20.97;NA;3.03669305363806;266.821492446859;NA;9.51016984692808;132.096890333403;139.599138184106;2943.25706018033;1361.4289578528;7.72829132429644;0.994481;6.601334;6.6;0.982641;4.528609;4.4
4323002;viamao;RS;88.08;9.28;55.97;0.03;98.69;87.65;97.1;2663;17296;-0.55;149.76;95.02;29146;40207;224112;4335050;0.75;1.76;0.309456878703505;19.343230170629;0.47;19.63;10.26;185.067162847148;0.854535153924681;210.62318871645;NA;32.4165551152995;70.1260927125723;119.189111604912;535.547318171272;516.263852270293;1.52043077029517;0.949242;5.519634;5.2;0.821321;-;-
4323101;vicente dutra;RS;76.41;11.68;7.6;0.06;66.52;74.22;91.75;72;252;-1.03;24.17;114.49;89;1190;4665;126513;0.02;0.1;0.27416934619507;27.11961414791;0.5;21.44;64.31;NA;0.646968647341651;122.194266642437;NA;58.5472668810289;252.041438370847;67.8515026795284;3008.87308038585;1485.52934405145;0.71683668799732;1;5.071693;5.1;1;-;-
4323200;victor graeff;RS;58.27;7.45;0.73;NA;83.27;91.94;98.04;59;369;-0.73;11.67;153.99;37;293;2780;295870;0.05;0.24;0.118705035971223;106.428057553957;0.46;0;35.97;NA;0.77225035112241;536.499527898597;NA;6.6863309352518;356.323352517986;129.765525179856;5049.06228417266;2057.34921223022;16.7638750830216;0.991736;6.299742;6.2;0.91248;-;-
4323309;vila flores;RS;79.74;1.74;22.52;NA;98.11;93.05;97.46;70;366;1.07;33.85;158.86;121;355;3646;297552;0.05;0.4;0.130554031815688;81.6105320899616;0.32;0;0;1251.43609434997;1.23129627009995;264.688294968911;NA;2.66511245200219;140.182194185409;93.3702139330773;3849.80606692265;1794.86452276467;0.62918570353966;0.881605;6.983942;6.2;1;4.847634;4.8
4323358;vila langaro;RS;29.59;66.41;24.94;NA;90.44;83.33;96;24;187;-0.29;13.71;178.95;31;222;2079;168931;0.03;0.14;0.121693121693122;81.2558922558922;0.47;0;0;NA;NA;201.459073420954;NA;3.91005291005291;349.158845598846;63.2060654160654;6751.51174603175;3118.01574795575;NA;0.990664;6.907812;6.8;-;-;-
4323408;vila maria;RS;56.85;0.36;38.93;NA;99.94;90.1;96.3;60;382;0.37;24.37;169.89;83;523;4413;389405;0.07;0.32;0.13732154996601;88.2404260140494;0.4;0;22.66;524.649898028552;0.414110223081396;250.582951536057;NA;6.45660548379787;111.149694085656;103.438357126671;3180.69180149558;1961.03598685701;0.922814037697235;0.990879;5.994017;5.9;0.960127;-;-
4323457;vila nova do sul;RS;57.82;9.32;58.32;NA;82.48;55.82;93.97;59;221;-0.74;7.6;175.08;321;455;3863;195941;0.03;0.75;0.200880144965053;50.7224954698421;0.44;0;77.66;NA;0.135089146242558;222.915043711292;NA;66.9741133833808;327.230636810769;94.6559642764691;3633.54721977738;1831.53343515403;0.762944960396583;0.996553;5.298922;5.3;0.889914;-;-
4323507;vista alegre;RS;72.88;10.26;0.59;NA;70.71;82.56;94.49;47;341;-0.52;34.27;157.28;51;563;2660;137063;0.02;0.11;0.230827067669173;51.5274436090226;0.57;0;0;NA;NA;122.733516633024;NA;13.2394736842105;343.563289473684;46.3837067669173;5276.83943609023;2442.35628947368;NA;-;-;-;-;-;-
4323606;vista alegre do prata;RS;69.63;17.28;3.32;0.17;87.43;81.23;97.93;14;114;0.11;13.32;197.06;40;106;1590;85228;0.01;0.11;0.0918238993710692;53.6025157232704;0.44;0;62.89;NA;NA;205.547084472895;NA;4.1811320754717;255.858685534591;66.0633647798742;8827.9200754717;3433.83859119497;NA;0.983589;7.150517;7;-;-;-
4323705;vista gaucha;RS;83.57;3.07;0.36;0.18;63.54;87.45;95.96;79;320;0.07;30.91;150.88;19;560;2783;103512;0.02;0.09;0.20804886812792;37.1943945382681;0.6;0;0;NA;NA;214.189370243732;NA;21.4872439813151;184.533521379806;135.170977362558;5043.61952209846;2169.34970535393;NA;1;-;-;1;4.041887;4
4323754;vitoria das missoes;RS;88.95;5.72;0.53;NA;36.2;75.89;93.28;54;145;-0.55;12.62;202.73;64;558;3260;159527;0.03;0.13;0.19079754601227;48.9346625766871;0.48;0;61.35;NA;NA;125.480733016433;NA;24.6628834355828;235.677340490798;NA;NA;1846.7548803681;NA;0.969541;6.031212;5.8;1;-;-
4323770;westfalia;RS;81.56;8.9;3.33;0.09;98.92;84.47;98.95;31;223;0.87;48.66;129.4;46;168;3098;264839;0.05;0.63;0.0690768237572627;85.4870884441575;0.33;0;0;3603.40929632021;NA;259.355412752615;NA;1.84183344092963;158.566197546804;112.648805681085;4530.78992253066;2328.65443511943;NA;0.972162;6.882037;6.7;0.988753;5.706566;5.6
4323804;xangrila;RS;94.48;3.45;14.34;0.02;99.83;93.25;97.99;390;2119;2.37;270.97;91.61;798;1787;16463;733151;0.13;0.3;0.157018769361599;44.533256393124;0.43;12.15;18.22;0.00716758792443662;0.295765794411413;4650.27274738641;NA;20.7421490615319;367.022774099496;3998.20222073741;1705.20475065298;3106.56659964769;0.892388909302746;0.999197;5.851679;5.8;0.816088;-;-
